ID;QUERY;CAT;DIFFICULTY;INT-ID;REL;EQV;COMMENT;;;;;;;;
ysqle-trec-2010-125-1;air travel information;ConQ;1;0;3;;;air travel;information;;;;;;
esdbpediav2-SemSearch_ES-6;air wisconsin;ConQ, LQ;2;0;3;;;https://en.wikipedia.org/wiki/Air_Wisconsin;;;;;;;
esdbpediav2-SemSearch_ES-6;air wisconsin;ConQ, LQ;2;1;1;;Air quality in Wisconsin ;air;https://en.wikipedia.org/wiki/Wisconsin;;;;;;
esdbpediav2-SemSearch_ES-6;air wisconsin;ConQ, LQ;2;2;1;;;https://en.wikipedia.org/wiki/Air_(Cecil_Taylor_album);https://en.wikipedia.org/wiki/Wisconsin;;;;;;
esdbpediav2-SemSearch_ES-6;air wisconsin;ConQ, LQ;2;3;1;;;https://en.wikipedia.org/wiki/Air_(1971_album);https://en.wikipedia.org/wiki/Wisconsin;;;;;;
esdbpediav2-SemSearch_ES-6;air wisconsin;ConQ, LQ;2;4;1;;;https://en.wikipedia.org/wiki/Air_(Kym_album);https://en.wikipedia.org/wiki/Wisconsin;;;;;;
esdbpediav2-SemSearch_ES-6;air wisconsin;ConQ, LQ;2;5;1;;;https://en.wikipedia.org/wiki/Air_(Agua_de_Annique_album);https://en.wikipedia.org/wiki/Wisconsin;;;;;;
esdbpediav2-SemSearch_ES-6;air wisconsin;ConQ, LQ;2;6;1;;;https://en.wikipedia.org/wiki/Air_(band);https://en.wikipedia.org/wiki/Wisconsin;;;;;;
esdbpediav2-SemSearch_ES-6;air wisconsin;ConQ, LQ;2;7;1;;;https://en.wikipedia.org/wiki/Air_(singer);https://en.wikipedia.org/wiki/Wisconsin;;;;;;
esdbpediav2-SemSearch_ES-6;air wisconsin;ConQ, LQ;2;8;1;;;https://en.wikipedia.org/wiki/Air_(free_jazz_trio);https://en.wikipedia.org/wiki/Wisconsin;;;;;;
esdbpediav2-SemSearch_ES-6;air wisconsin;ConQ, LQ;2;9;1;;;https://en.wikipedia.org/wiki/Air_(2005_film);https://en.wikipedia.org/wiki/Wisconsin;;;;;;
esdbpediav2-SemSearch_ES-6;air wisconsin;ConQ, LQ;2;10;1;;;https://en.wikipedia.org/wiki/Air_(2015_film);https://en.wikipedia.org/wiki/Wisconsin;;;;;;
esdbpediav2-SemSearch_ES-6;air wisconsin;ConQ, LQ;2;11;1;;;https://en.wikipedia.org/wiki/Air_(1977_video_game);https://en.wikipedia.org/wiki/Wisconsin;;;;;;
esdbpediav2-SemSearch_ES-6;air wisconsin;ConQ, LQ;2;12;1;;;https://en.wikipedia.org/wiki/Air_(visual_novel);https://en.wikipedia.org/wiki/Wisconsin;;;;;;
esdbpediav2-SemSearch_ES-6;air wisconsin;ConQ, LQ;2;13;1;;;https://en.wikipedia.org/wiki/Donna_Air;https://en.wikipedia.org/wiki/Wisconsin;;;;;;
esdbpediav2-SemSearch_ES-6;air wisconsin;ConQ, LQ;2;14;1;;;https://en.wikipedia.org/wiki/Glen_Air;https://en.wikipedia.org/wiki/Wisconsin;;;;;;
esdbpediav2-SemSearch_ES-7;airsoft glock;ConQ;2;0;3;;;airsoft;https://en.wikipedia.org/wiki/Glock;;;;;;
esdbpediav2-SemSearch_ES-7;airsoft glock;ConQ;2;1;1;;;airsoft;https://en.wikipedia.org/wiki/Glock_Ges.m.b.H.;;;;;;
esdbpediav2-SemSearch_ES-7;airsoft glock;ConQ;2;2;1;;Gaston Glock shooting with airsoft gun;airsoft;https://en.wikipedia.org/wiki/Gaston_Glock;;;;;;
esdbpediav2-SemSearch_ES-7;airsoft glock;ConQ;2;3;1;;Timo Glock shooting with airsoft gun;airsoft;https://en.wikipedia.org/wiki/Timo_Glock;;;;;;
esdbpediav2-SemSearch_ES-7;airsoft glock;ConQ;2;4;1;;William Glock shooting with airsoft gun;airsoft;https://en.wikipedia.org/wiki/William_Glock;;;;;;
ysqle-trec-2012-39-3;akira kurosawa chinese cinema;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Akira_Kurosawa;https://en.wikipedia.org/wiki/China;cinema;;;;;
ysqle-trec-2012-39-2;akira kurosawa indian cinema;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Akira_Kurosawa;https://en.wikipedia.org/wiki/India;cinema;;;;;
ysqle-trec-2012-39-0;akira kurosawa influence;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Akira_Kurosawa;influence;;;;;;
ysqle-trec-2012-39-1;akira kurosawa influence india;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Akira_Kurosawa;influence;https://en.wikipedia.org/wiki/India;;;;;
ysqle-trec-2011-61-0;alan greenspan;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Alan_Greenspan;;;;;;;
ysqle-yahoo-6-6;albany times union;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Times_Union_(Albany);;;;;;;
ysqle-yahoo-6-6;albany times union;LQ;1;1;3;;;https://en.wikipedia.org/wiki/Times_Union_Center;;;;;;;
ysqle-trec-2013-38-3;albany university hospital location;ConQ;2;0;3;1;;http://www.amc.edu/;location;;;;;;
ysqle-trec-2013-38-3;albany university hospital location;ConQ;2;1;3;0;;https://en.wikipedia.org/wiki/Albany,_New_York;university hospital;location;;;;;
ysqle-trec-2011-52-4;alcohol percent guinness;ConQ;1;0;3;;;alcohol percent;https://en.wikipedia.org/wiki/Guinness;;;;;;
ysqle-yahoo-490-6;all recipes;ConQ;1;0;3;;;all recipes;;;;;;;
ysqle-yahoo-490-7;all recipes lasagna;ConQ;1;0;3;;;all recipes;lasagna;;;;;;
ysqle-yahoo-409-0;allspice berries;ConQ;1;0;3;;;allspice;berries;;;;;;
ysqle-yahoo-270-0;alternet;LQ;1;0;3;;;https://en.wikipedia.org/wiki/AlterNet;;;;;;;
ysqle-yahoo-270-0;alternet;LQ;1;1;1;;;http://www.alter-net.info/;;;;;;;
ysqle-yahoo-69-0;alumni;ConQ;1;0;3;;;alumni;;;;;;;
ysqle-yahoo-67-4;always something there to remind me lyrics;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/(There%27s)_Always_Something_There_to_Remind_Me;lyrics;;;;;;
ysqle-yahoo-67-4;always something there to remind me lyrics;ConQ;1;1;3;;;https://en.wikipedia.org/wiki/There_Is_Always_Something_There_to_Remind_Me;lyrics;;;;;;
ysqle-yahoo-494-5;amanda bynes;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Amanda_Bynes;;;;;;;
ysqle-yahoo-524-3;amanda bynes google;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Amanda_Bynes;https://en.wikipedia.org/wiki/Google;;;;;;
ysqle-yahoo-516-22;amazon;ConQ, LQ;2;0;2;;;amazon;;;;;;;
ysqle-yahoo-516-22;amazon;ConQ, LQ;2;1;3;;;https://en.wikipedia.org/wiki/Amazon_(company);;;;;;;
ysqle-yahoo-516-22;amazon;ConQ, LQ;2;2;2;;;https://en.wikipedia.org/wiki/Amazon_(1997_film);;;;;;;
ysqle-yahoo-516-22;amazon;ConQ, LQ;2;3;2;;;https://en.wikipedia.org/wiki/Amazon_(2000_film);;;;;;;
ysqle-yahoo-516-22;amazon;ConQ, LQ;2;4;2;;;https://en.wikipedia.org/wiki/Amazon_(chess);;;;;;;
ysqle-yahoo-516-22;amazon;ConQ, LQ;2;5;2;;;https://en.wikipedia.org/wiki/Amazon_(video_game);;;;;;;
ysqle-yahoo-516-22;amazon;ConQ, LQ;2;6;2;;;https://en.wikipedia.org/wiki/Amazon_(1999_TV_series);;;;;;;
ysqle-yahoo-516-22;amazon;ConQ, LQ;2;7;2;;;https://en.wikipedia.org/wiki/Amazon_(2008_TV_series);;;;;;;
ysqle-yahoo-516-22;amazon;ConQ, LQ;2;8;2;;;https://en.wikipedia.org/wiki/Amazon_(automobile);;;;;;;
ysqle-yahoo-516-22;amazon;ConQ, LQ;2;9;1;;;https://en.wikipedia.org/wiki/Volvo_Amazon;;;;;;;
ysqle-yahoo-516-22;amazon;ConQ, LQ;2;10;2;;;https://en.wikipedia.org/wiki/Amazon_(yacht);;;;;;;
ysqle-yahoo-55-0;amazon black friday 2012;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Amazon_(company);https://en.wikipedia.org/wiki/Black_Friday_(shopping);2012;;;;;
ysqle-yahoo-55-0;amazon black friday 2012;ConQ;2;1;2;;;https://en.wikipedia.org/wiki/Amazon_(company);https://en.wikipedia.org/wiki/Black_Friday_(1940_film);2012;;;;;
ysqle-yahoo-55-0;amazon black friday 2012;ConQ;2;2;2;;;https://en.wikipedia.org/wiki/Amazon_(company);https://en.wikipedia.org/wiki/Black_Friday_(2004_film);2012;;;;;
ysqle-yahoo-55-0;amazon black friday 2012;ConQ;2;3;2;;;https://en.wikipedia.org/wiki/Amazon_(company);https://en.wikipedia.org/wiki/Black_Friday_(2009_film);2012;;;;;
ysqle-yahoo-55-0;amazon black friday 2012;ConQ;2;4;1;;;https://en.wikipedia.org/wiki/Amazon_(company);https://en.wikipedia.org/wiki/Black_Friday_(Muchamore_novel);2012;;;;;
ysqle-yahoo-55-0;amazon black friday 2012;ConQ;2;5;1;;;https://en.wikipedia.org/wiki/Amazon_(company);https://en.wikipedia.org/wiki/Black_Friday_(Patterson_novel);2012;;;;;
ysqle-yahoo-55-0;amazon black friday 2012;ConQ;2;6;2;;;https://en.wikipedia.org/wiki/Amazon_(1997_film);https://en.wikipedia.org/wiki/Black_Friday_(shopping);2012;;;;;
ysqle-yahoo-55-0;amazon black friday 2012;ConQ;2;7;2;;;https://en.wikipedia.org/wiki/Amazon_(2000_film);https://en.wikipedia.org/wiki/Black_Friday_(shopping);2012;;;;;
ysqle-yahoo-55-0;amazon black friday 2012;ConQ;2;8;2;;;https://en.wikipedia.org/wiki/Amazon_(video_game);https://en.wikipedia.org/wiki/Black_Friday_(shopping);2012;;;;;
ysqle-yahoo-55-0;amazon black friday 2012;ConQ;2;9;2;;;https://en.wikipedia.org/wiki/Volvo_Amazon;https://en.wikipedia.org/wiki/Black_Friday_(shopping);2012;;;;;
ysqle-yahoo-35-0;amc breaking bad;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/AMC_Networks;https://en.wikipedia.org/wiki/Breaking_Bad;;;;;;
ysqle-yahoo-35-0;amc breaking bad;ConQ;1;1;1;;;https://en.wikipedia.org/wiki/AMC_Theatres;https://en.wikipedia.org/wiki/Breaking_Bad;;;;;;
ysqle-yahoo-513-2;amc stubs promo code;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/AMC_Theatres;promo code;;;;;;
ysqle-yahoo-513-2;amc stubs promo code;ConQ;1;1;1;;;https://en.wikipedia.org/wiki/AMC_Networks;stubs;promo code;;;;;
ysqle-trec-2013-96-0;american coins;CatQ;2;0;3;;;https://en.wikipedia.org/wiki/United_States;coins;;;;;;
esdbpediav2-SemSearch_ES-9;american embassy nairobi;ConQ, LQ;1;0;3;1;;https://en.wikipedia.org/wiki/Embassy_of_the_United_States,_Nairobi;;;;;;;
esdbpediav2-SemSearch_ES-9;american embassy nairobi;ConQ, LQ;1;1;2;0;;https://en.wikipedia.org/wiki/United_States;embassy;https://en.wikipedia.org/wiki/Nairobi;;;;;
ysqle-trec-2011-55-4;american girl doll retail price;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/American_Girl;doll;retail price;;;;;
ysqle-trec-2011-55-4;american girl doll retail price;ConQ;1;1;1;;;https://en.wikipedia.org/wiki/United_States;girl doll;retail price;;;;;
ysqle-trec-2011-55-5;american girl doll wiki;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/American_Girl;doll;https://en.wikipedia.org/wiki/Wikipedia;;;;;
ysqle-trec-2011-55-5;american girl doll wiki;ConQ;1;1;1;;;https://en.wikipedia.org/wiki/United_States;girl doll;https://en.wikipedia.org/wiki/Wikipedia;;;;;
ysqle-trec-2011-55-3;american girl dolls cost;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/American_Girl;dolls;cost;;;;;
ysqle-trec-2011-55-3;american girl dolls cost;ConQ;1;1;1;;;https://en.wikipedia.org/wiki/United_States;girl dolls;cost;;;;;
ysqle-trec-2011-55-6;american girl wiki;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/American_Girl;https://en.wikipedia.org/wiki/Wikipedia;;;;;;
ysqle-trec-2011-55-6;american girl wiki;ConQ;2;1;3;;;https://en.wikipedia.org/wiki/American_Girl_(magazine);https://en.wikipedia.org/wiki/Wikipedia;;;;;;
ysqle-trec-2011-55-6;american girl wiki;ConQ;2;2;3;;;https://en.wikipedia.org/wiki/American_Girl_(book_series);https://en.wikipedia.org/wiki/Wikipedia;;;;;;
ysqle-trec-2011-55-6;american girl wiki;ConQ;2;3;3;;;https://en.wikipedia.org/wiki/American_Girl_(film_series);https://en.wikipedia.org/wiki/Wikipedia;;;;;;
ysqle-trec-2011-55-6;american girl wiki;ConQ;2;4;3;;;https://en.wikipedia.org/wiki/American_Girl_(film);https://en.wikipedia.org/wiki/Wikipedia;;;;;;
ysqle-trec-2011-55-6;american girl wiki;ConQ;2;5;3;;;https://en.wikipedia.org/wiki/American_Girl_(video_game_series);https://en.wikipedia.org/wiki/Wikipedia;;;;;;
ysqle-trec-2011-55-6;american girl wiki;ConQ;2;6;2;;;https://en.wikipedia.org/wiki/The_American_Girl;https://en.wikipedia.org/wiki/Wikipedia;;;;;;
ysqle-trec-2011-55-6;american girl wiki;ConQ;2;7;3;;;https://en.wikipedia.org/wiki/American_Girl_(Tom_Petty_song);https://en.wikipedia.org/wiki/Wikipedia;;;;;;
ysqle-trec-2011-55-6;american girl wiki;ConQ;2;8;3;;;https://en.wikipedia.org/wiki/American_Girl_(album);https://en.wikipedia.org/wiki/Wikipedia;;;;;;
ysqle-trec-2011-55-6;american girl wiki;ConQ;2;9;3;;;https://en.wikipedia.org/wiki/American_Girl_(Bonnie_McKee_song);https://en.wikipedia.org/wiki/Wikipedia;;;;;;
ysqle-yahoo-48-0;amlodipine besylate;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Amlodipine;;;;;;;
ysqle-yahoo-48-1;amlodipine besylate 5mg;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Amlodipine;5mg;;;;;;
ysqle-yahoo-519-4;amox tr-k clv;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Amoxicillin/clavulanic_acid;;;;;;;
ysqle-trec-2011-47-0;amt;LQ;2;0;3;;;https://en.wikipedia.org/wiki/Aldermaston_railway_station;;;;;;;
ysqle-trec-2011-47-0;amt;LQ;2;1;2;;;https://en.wikipedia.org/wiki/Aluminum_Model_Toys;;;;;;;
ysqle-trec-2011-47-0;amt;LQ;2;2;2;;;https://en.wikipedia.org/wiki/Arcadia_Machine_%26_Tool;;;;;;;
ysqle-trec-2011-47-0;amt;LQ;2;3;2;;;https://en.wikipedia.org/wiki/Association_for_Manufacturing_Technology;;;;;;;
ysqle-trec-2011-47-0;amt;LQ;2;4;2;;;https://en.wikipedia.org/wiki/AMT_Genova;;;;;;;
ysqle-trec-2011-47-0;amt;LQ;2;5;2;;;https://en.wikipedia.org/wiki/Armenia_Time;;;;;;;
ysqle-trec-2011-47-0;amt;LQ;2;6;3;;;https://en.wikipedia.org/wiki/Alternative_minimum_tax;;;;;;;
ysqle-trec-2011-47-0;amt;LQ;2;7;2;;;https://en.wikipedia.org/wiki/Amazon_Mechanical_Turk;;;;;;;
ysqle-trec-2011-47-1;amt and tax;ConQ;2;0;2;;;https://en.wikipedia.org/wiki/Aluminum_Model_Toys;and;tax;;;;;
ysqle-trec-2011-47-1;amt and tax;ConQ;2;1;2;;;https://en.wikipedia.org/wiki/Arcadia_Machine_%26_Tool;and;tax;;;;;
ysqle-trec-2011-47-1;amt and tax;ConQ;2;2;2;;;https://en.wikipedia.org/wiki/Association_for_Manufacturing_Technology;and;tax;;;;;
ysqle-trec-2011-47-1;amt and tax;ConQ;2;3;2;;;https://en.wikipedia.org/wiki/AMT_Genova;and;tax;;;;;
ysqle-trec-2011-47-1;amt and tax;ConQ;2;4;3;;;https://en.wikipedia.org/wiki/Alternative_minimum_tax;and;tax;;;;;
ysqle-trec-2011-47-1;amt and tax;ConQ;2;5;2;;;https://en.wikipedia.org/wiki/Amazon_Mechanical_Turk;and;tax;;;;;
ysqle-trec-2011-47-2;amt and tax and congress;ConQ;2;0;2;;;https://en.wikipedia.org/wiki/Aluminum_Model_Toys;and;tax;and;congress;;;
ysqle-trec-2011-47-2;amt and tax and congress;ConQ;2;1;2;;;https://en.wikipedia.org/wiki/Arcadia_Machine_%26_Tool;and;tax;and;congress;;;
ysqle-trec-2011-47-2;amt and tax and congress;ConQ;2;2;2;;;https://en.wikipedia.org/wiki/Association_for_Manufacturing_Technology;and;tax;and;congress;;;
ysqle-trec-2011-47-2;amt and tax and congress;ConQ;2;3;2;;;https://en.wikipedia.org/wiki/AMT_Genova;and;tax;and;congress;;;
ysqle-trec-2011-47-2;amt and tax and congress;ConQ;2;4;3;;;https://en.wikipedia.org/wiki/Alternative_minimum_tax;and;tax;and;congress;;;
ysqle-trec-2011-47-2;amt and tax and congress;ConQ;2;5;2;;;https://en.wikipedia.org/wiki/Amazon_Mechanical_Turk;and;tax;and;congress;;;
ysqle-trec-2013-104-0;amt tax irs;ConQ;2;0;2;;;https://en.wikipedia.org/wiki/Aluminum_Model_Toys;tax;https://en.wikipedia.org/wiki/Internal_Revenue_Service;;;;;
ysqle-trec-2013-104-0;amt tax irs;ConQ;2;1;2;;;https://en.wikipedia.org/wiki/Arcadia_Machine_%26_Tool;tax;https://en.wikipedia.org/wiki/Internal_Revenue_Service;;;;;
ysqle-trec-2013-104-0;amt tax irs;ConQ;2;2;2;;;https://en.wikipedia.org/wiki/Association_for_Manufacturing_Technology;tax;https://en.wikipedia.org/wiki/Internal_Revenue_Service;;;;;
ysqle-trec-2013-104-0;amt tax irs;ConQ;2;3;2;;;https://en.wikipedia.org/wiki/AMT_Genova;tax;https://en.wikipedia.org/wiki/Internal_Revenue_Service;;;;;
ysqle-trec-2013-104-0;amt tax irs;ConQ;2;4;3;;;https://en.wikipedia.org/wiki/Alternative_minimum_tax;tax;https://en.wikipedia.org/wiki/Internal_Revenue_Service;;;;;
ysqle-trec-2013-104-0;amt tax irs;ConQ;2;5;2;;;https://en.wikipedia.org/wiki/Amazon_Mechanical_Turk;tax;https://en.wikipedia.org/wiki/Internal_Revenue_Service;;;;;
ysqle-yahoo-164-0;anchors resign on air;ConQ;1;0;3;;;anchors resign;on air;;;;;;
ysqle-yahoo-518-2;angel porrino;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Angel_Porrino;;;;;;;
ysqle-trec-2010-44-1;animated penguin pics;ConQ;1;0;3;;;animated penguin;pics;;;;;;
ysqle-yahoo-243-0;anne hathaway;LQ;2;0;3;;;https://en.wikipedia.org/wiki/Anne_Hathaway;;;;;;;
ysqle-yahoo-243-0;anne hathaway;LQ;2;1;3;;;https://en.wikipedia.org/wiki/Anne_Hathaway_(wife_of_Shakespeare);;;;;;;
ysqle-yahoo-243-0;anne hathaway;LQ;2;2;2;;;https://en.wikipedia.org/wiki/Anne_Hathaway_(poem);;;;;;;
ysqle-yahoo-240-2;aol;LQ;2;0;3;;;https://en.wikipedia.org/wiki/AOL;;;;;;;
ysqle-yahoo-240-2;aol;LQ;2;1;1;;;https://en.wikipedia.org/wiki/Alert_on_LAN;;;;;;;
ysqle-yahoo-240-2;aol;LQ;2;2;1;;IATA code is AOL;https://en.wikipedia.org/wiki/Paso_de_los_Libres_Airport;;;;;;;
ysqle-yahoo-428-0;aol mail login;ConQ;1;0;3;1;;https://en.wikipedia.org/wiki/AOL_Mail;login;;;;;;
ysqle-yahoo-428-0;aol mail login;ConQ;1;1;2;0;;https://en.wikipedia.org/wiki/AOL;mail;login;;;;;
ysqle-yahoo-428-0;aol mail login;ConQ;1;2;1;;AOL Mail mentioned in technical journal named login;https://en.wikipedia.org/wiki/AOL_Mail;"https://en.wikipedia.org/wiki/;login:";;;;;;
ysqle-yahoo-131-0;aol.com;RLQ;1;0;2;;;aol.com;;;;;;;
ysqle-yahoo-131-1;aol.com mail;ConQ;1;0;3;;;aol.com;mail;;;;;;
ysqle-yahoo-93-16;ap poll top 25;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/AP_Poll;top 25;;;;;;
ysqle-yahoo-93-16;ap poll top 25;ConQ;1;1;3;;;https://en.wikipedia.org/wiki/Associated_Press;top 25;;;;;;
ysqle-yahoo-93-16;ap poll top 25;ConQ;1;2;1;;;https://en.wikipedia.org/wiki/AP_(rapper);top 25;;;;;;
ysqle-yahoo-211-0;apple id;ConQ, LQ;2;0;3;;;https://en.wikipedia.org/wiki/Apple_ID;;;;;;;
ysqle-yahoo-211-0;apple id;ConQ, LQ;2;1;3;;;https://en.wikipedia.org/wiki/Apple_Inc.;id;;;;;;
ysqle-yahoo-211-0;apple id;ConQ, LQ;2;2;1;;;https://en.wikipedia.org/wiki/Adam_Apple;id;;;;;;
ysqle-yahoo-211-0;apple id;ConQ, LQ;2;3;1;;;https://en.wikipedia.org/wiki/Andrew_O._Apple;id;;;;;;
ysqle-yahoo-211-0;apple id;ConQ, LQ;2;4;1;;;https://en.wikipedia.org/wiki/Billy_Apple;id;;;;;;
ysqle-yahoo-211-0;apple id;ConQ, LQ;2;5;1;;;https://en.wikipedia.org/wiki/Chris_Apple;id;;;;;;
ysqle-yahoo-211-0;apple id;ConQ, LQ;2;6;1;;;https://en.wikipedia.org/wiki/David_J._Apple;id;;;;;;
ysqle-yahoo-211-0;apple id;ConQ, LQ;2;7;1;;;https://en.wikipedia.org/wiki/Eli_Apple;id;;;;;;
ysqle-yahoo-211-0;apple id;ConQ, LQ;2;8;1;;;https://en.wikipedia.org/wiki/Erik_Apple;id;;;;;;
ysqle-yahoo-211-0;apple id;ConQ, LQ;2;9;1;;;https://en.wikipedia.org/wiki/Fiona_Apple;id;;;;;;
ysqle-yahoo-211-0;apple id;ConQ, LQ;2;10;1;;;https://en.wikipedia.org/wiki/Heather_Elizabeth_Apple;id;;;;;;
ysqle-yahoo-211-0;apple id;ConQ, LQ;2;11;1;;;https://en.wikipedia.org/wiki/Max_Apple;id;;;;;;
ysqle-yahoo-211-0;apple id;ConQ, LQ;2;12;1;;;https://en.wikipedia.org/wiki/Michael_Apple;id;;;;;;
ysqle-yahoo-211-0;apple id;ConQ, LQ;2;13;1;;;https://en.wikipedia.org/wiki/Pat_Apple;id;;;;;;
ysqle-yahoo-211-0;apple id;ConQ, LQ;2;14;1;;;https://en.wikipedia.org/wiki/R._W._Apple_Jr.;id;;;;;;
ysqle-yahoo-211-0;apple id;ConQ, LQ;2;15;1;;;https://en.wikipedia.org/wiki/Raymond_Apple_(rabbi);id;;;;;;
ysqle-yahoo-211-0;apple id;ConQ, LQ;2;16;1;;;https://en.wikipedia.org/wiki/Thomas_Apple;id;;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Apple_Inc.;throws;tantrum;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;1;1;;;https://en.wikipedia.org/wiki/Adam_Apple;throws;tantrum;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;2;1;;;https://en.wikipedia.org/wiki/Andrew_O._Apple;throws;tantrum;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;3;1;;;https://en.wikipedia.org/wiki/Billy_Apple;throws;tantrum;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;4;1;;;https://en.wikipedia.org/wiki/Chris_Apple;throws;tantrum;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;5;1;;;https://en.wikipedia.org/wiki/David_J._Apple;throws;tantrum;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;6;1;;;https://en.wikipedia.org/wiki/Eli_Apple;throws;tantrum;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;7;1;;;https://en.wikipedia.org/wiki/Erik_Apple;throws;tantrum;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;8;1;;;https://en.wikipedia.org/wiki/Fiona_Apple;throws;tantrum;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;9;1;;;https://en.wikipedia.org/wiki/Heather_Elizabeth_Apple;throws;tantrum;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;10;1;;;https://en.wikipedia.org/wiki/Max_Apple;throws;tantrum;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;11;1;;;https://en.wikipedia.org/wiki/Michael_Apple;throws;tantrum;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;12;1;;;https://en.wikipedia.org/wiki/Pat_Apple;throws;tantrum;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;13;1;;;https://en.wikipedia.org/wiki/R._W._Apple_Jr.;throws;tantrum;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;14;1;;;https://en.wikipedia.org/wiki/Raymond_Apple_(rabbi);throws;tantrum;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;15;1;;;https://en.wikipedia.org/wiki/Thomas_Apple;throws;tantrum;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;16;1;;;https://en.wikipedia.org/wiki/Apple,_Oklahoma;throws;tantrum;;;;;
ysqle-yahoo-257-1;apple throws tantrum;ConQ;2;17;1;;;https://en.wikipedia.org/wiki/Apple_(band);throws;tantrum;;;;;
ysqle-yahoo-367-0;apples insane sell-off;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Apple_Inc.;insane sell-off;;;;;;
ysqle-yahoo-367-0;apples insane sell-off;ConQ;2;1;1;;;https://en.wikipedia.org/wiki/The_Apples_(Scottish_band);insane sell-off;;;;;;
ysqle-yahoo-367-0;apples insane sell-off;ConQ;2;2;1;;;https://en.wikipedia.org/wiki/The_Apples_(Israeli_band);insane sell-off;;;;;;
ysqle-yahoo-367-0;apples insane sell-off;ConQ;2;3;2;;;https://en.wikipedia.org/wiki/Apples_(album);insane sell-off;;;;;;
ysqle-yahoo-367-0;apples insane sell-off;ConQ;2;4;2;;;https://en.wikipedia.org/wiki/Apples_(card_game);insane sell-off;;;;;;
ysqle-yahoo-367-0;apples insane sell-off;ConQ;2;5;2;;;https://en.wikipedia.org/wiki/Apples_(novel);insane sell-off;;;;;;
ysqle-yahoo-266-2;aqueduct race track;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Aqueduct_Racetrack;;;;;;;
ysqle-yahoo-266-2;aqueduct race track;LQ;1;1;2;;;https://en.wikipedia.org/wiki/Aqueduct_Racetrack_(IND_Rockaway_Line);;;;;;;
ysqle-trec-2013-57-11;are developmental milestones universal;QQ;1;0;3;;;are;developmental milestones;universal;;;;;
ysqle-trec-2012-64-3;are sunspots local burnouts;QQ;1;0;3;;;are;sunspots;local burnouts;;;;;
ysqle-yahoo-482-0;area code 309 illinois;ConQ;2;0;3;;;area code;309;https://en.wikipedia.org/wiki/Illinois;;;;;
ysqle-trec-2010-148-0;arizona game and fish department;ConQ, LQ;1;0;3;;;https://en.wikipedia.org/wiki/Arizona_Game_and_Fish_Department;;;;;;;
ysqle-trec-2010-148-0;arizona game and fish department;ConQ, LQ;1;1;1;;;https://en.wikipedia.org/wiki/Arizona;game;and;fish department;;;;
ysqle-trec-2010-148-1;arizona regulations hunting fishing;ConQ, LQ;2;0;3;;;https://www.azgfd.com/hunting/regulations/;;;;;;;
ysqle-trec-2010-148-1;arizona regulations hunting fishing;ConQ, LQ;2;1;3;;;https://www.azgfd.com/Fishing/Regulations/;;;;;;;
